row_number,datetime,lat,lng,stop_duration,subject_age,subject_height,subject_sex,officer_id_hash,type,violation,arrest_made,citation_issued,warning_issued,outcome,contraband_found,contraband_drugs,contraband_weapons,frisk_performed,search_conducted,search_person,search_vehicle,search_basis,reason_for_stop,driver_suspected_under_influence,area_risk,officer_heart_rate
2061949,2010-05-17_13:00:00,-26.251000499999996,27.77487459999999,24.55269969312291,37.0,short,male,9d1e57a193,vehicular,moving traffic violation,False,False,True,warning,False,False,False,False,True,False,True,consent,moving traffic violation,False,medium,65
1579968,2010-03-16_15:50:00,-26.251000499999996,27.77487459999999,35.01932628372461,23.0,tall,male,9d1e57a193,vehicular,moving traffic violation,False,False,True,warning,False,False,False,False,True,False,True,consent,moving traffic violation,False,medium,63
2015701,2013-05-11_17:15:00,-26.2417206,27.84896080000003,9.894341344324829,55.0,tall,male,82f2e31c2b,vehicular,moving traffic violation,False,False,True,warning,False,False,False,False,True,False,True,plain view,moving traffic violation,False,medium,65
1981206,2010-04-07_09:35:00,-26.251000499999996,27.77487459999999,13.394948539738085,35.0,tall,male,9d1e57a193,vehicular,moving traffic violation,False,False,True,warning,False,False,False,False,True,False,True,consent,moving traffic violation,False,medium,71
510940,2011-12-11_01:34:00,-26.25475,27.809461200000044,35.3944338846937,18.0,tall,male,2b7a7efb70,vehicular,moving traffic violation,False,True,True,citation,False,False,False,False,True,True,True,consent,moving traffic violation,False,medium,91
1857647,2011-04-20_08:54:00,-26.222119999999997,27.80765600000001,33.22511187230911,44.0,tall,male,6f0e6c9ea2,vehicular,seatbelt violation,False,True,False,citation,False,False,False,True,True,False,True,consent,seatbelt violation,False,medium,81
1984079,2013-04-07_03:43:00,-26.256198399999995,27.796681100000043,21.076876076791446,45.0,tall,male,3ce33785e5,vehicular,moving traffic violation,False,False,True,warning,False,False,False,True,True,True,True,consent,moving traffic violation,False,medium,77
1284969,2018-11-06_21:13:00,-26.220285799999992,27.805602300000004,35.173471424453204,17.0,short,male,6f0e6c9ea2,vehicular,moving traffic violation,True,False,False,arrest,False,False,False,False,True,True,True,other,moving traffic violation,False,medium,65
2001302,2014-04-09_02:24:00,-26.230218099999995,27.80849519999998,27.431176885676358,37.0,tall,male,3ce33785e5,vehicular,registration,False,False,True,warning,False,False,False,True,True,True,True,consent,registration,False,medium,74
1962416,2014-04-04_04:47:00,-26.2233133,27.787349300000002,32.11375456196069,18.0,tall,,3ce33785e5,vehicular,vehicle equipment violation,False,True,True,citation,True,True,False,True,True,True,True,consent,vehicle equipment violation,False,medium,94
2040813,2010-05-14_00:20:00,-26.225733999999996,27.80037209999999,28.27481302983645,29.0,tall,male,2b7a7efb70,vehicular,moving traffic violation,False,True,True,citation,True,True,False,False,True,True,True,consent,moving traffic violation,False,medium,97
2144659,2011-05-27_14:10:00,-26.251000499999996,27.77487459999999,20.195211295304993,24.0,short,male,9d1e57a193,vehicular,moving traffic violation,False,False,True,warning,False,False,False,True,True,True,True,consent,moving traffic violation,True,medium,56
2926778,2010-09-15_13:56:00,-26.251000499999996,27.77487459999999,26.918266560097063,32.0,short,male,01aa59bb70,vehicular,moving traffic violation,True,False,False,arrest,True,True,False,False,True,True,True,consent,moving traffic violation,False,medium,105
2001058,2014-04-09_00:18:00,-26.2560761,27.803746800000027,12.433603410278028,18.0,tall,male,3ce33785e5,vehicular,registration,False,True,True,citation,True,True,False,True,True,True,True,consent,registration,False,medium,101
730011,2011-01-27_16:03:00,-26.251000499999996,27.77487459999999,22.725147876363284,31.0,short,male,01aa59bb70,vehicular,moving traffic violation,False,False,True,warning,False,False,False,False,True,True,True,consent,moving traffic violation,False,medium,74
1864509,2011-04-21_14:50:00,-26.251000499999996,27.77487459999999,39.826662465063535,23.0,medium,male,9d1e57a193,vehicular,moving traffic violation,False,False,True,warning,False,False,False,True,True,True,True,consent,moving traffic violation,False,medium,68
2045503,2014-05-14_16:24:00,-26.602446399999998,27.769506700000008,15.546496020056253,29.0,medium,male,498350de5b,vehicular,moving traffic violation,True,True,False,arrest,False,False,False,True,True,True,True,other,moving traffic violation,False,medium,65
1525356,2010-03-10_15:25:00,-26.251000499999996,27.77487459999999,26.060069970635467,46.0,tall,male,9d1e57a193,vehicular,,False,False,True,warning,True,True,False,True,True,True,True,consent,,False,medium,108
2989744,2010-09-23_02:42:00,-26.222119999999997,27.80765600000001,26.081750789656247,18.0,tall,male,93ef5d6182,vehicular,investigative stop,False,False,True,warning,False,False,False,True,True,True,True,consent,investigative stop,False,medium,68
112352,2014-10-24_05:26:00,-26.602446399999998,27.769506700000008,14.858552472990908,57.0,tall,male,82f2e31c2b,vehicular,moving traffic violation,False,False,True,warning,False,False,False,False,True,False,True,plain view,moving traffic violation,False,medium,62
313521,2012-11-21_22:35:00,-26.251000499999996,27.77487459999999,29.603989357539938,20.0,medium,male,82f2e31c2b,vehicular,moving traffic violation,False,False,True,warning,False,False,False,False,True,False,True,plain view,moving traffic violation,False,medium,61
518297,2010-12-01_14:30:00,-26.251000499999996,27.77487459999999,33.35593783037313,26.0,short,male,01aa59bb70,vehicular,moving traffic violation,False,False,True,warning,False,False,False,False,True,True,True,consent,moving traffic violation,False,medium,61
2668132,2015-07-09_12:06:00,-26.602446399999998,27.769506700000008,27.273418104447945,68.0,medium,male,498350de5b,vehicular,moving traffic violation,True,True,False,arrest,False,False,False,True,True,True,False,other,moving traffic violation,False,medium,77
2343959,2014-06-22_22:32:00,-26.251000499999996,27.77487459999999,30.646294341659516,29.0,tall,male,82f2e31c2b,vehicular,vehicle equipment violation,False,False,True,warning,False,False,False,False,True,False,True,plain view,vehicle equipment violation,False,medium,59
209322,2010-01-10_02:05:00,-26.222119999999997,27.80765600000001,32.59725962874312,22.0,tall,male,6f0e6c9ea2,vehicular,moving traffic violation,True,False,False,arrest,False,False,False,True,True,True,False,other,moving traffic violation,False,medium,76
238912,2013-01-11_23:37:00,-26.251000499999996,27.77487459999999,26.24312571832179,21.0,medium,female,82f2e31c2b,vehicular,moving traffic violation,False,False,True,warning,False,False,False,False,True,False,True,plain view,moving traffic violation,False,medium,52
760227,2010-12-09_09:30:00,-26.251000499999996,27.77487459999999,33.01925164425641,47.0,short,male,9d1e57a193,vehicular,moving traffic violation,False,False,True,warning,False,False,False,False,True,False,True,consent,moving traffic violation,False,medium,57
2534753,2016-07-19_20:01:00,-26.222119999999997,27.80765600000001,28.867819181425453,34.0,tall,male,b3d18aa8ec,vehicular,moving traffic violation,True,False,False,arrest,False,False,False,True,True,True,True,consent,moving traffic violation,False,medium,68
1443698,2010-02-26_10:00:00,-26.251000499999996,27.77487459999999,17.738754694827474,31.0,short,male,9d1e57a193,vehicular,moving traffic violation,False,False,True,warning,False,False,False,False,True,False,True,consent,moving traffic violation,False,medium,64
1334378,2010-02-12_11:55:00,-26.251000499999996,27.77487459999999,29.65134960143962,44.0,short,male,9d1e57a193,vehicular,vehicle equipment violation,True,False,True,arrest,True,True,False,True,True,True,True,consent,vehicle equipment violation,False,medium,108
2262943,2011-06-13_14:42:00,-26.251000499999996,27.77487459999999,22.873670042312114,37.0,short,female,01aa59bb70,vehicular,moving traffic violation,False,False,True,warning,False,False,False,False,True,False,True,consent,moving traffic violation,False,medium,59
1809140,2010-04-14_10:18:00,-26.251000499999996,27.77487459999999,35.311294778270046,30.0,tall,male,01aa59bb70,vehicular,moving traffic violation,False,False,True,warning,True,True,False,False,True,True,True,probable cause,moving traffic violation,False,medium,95
1892010,2013-04-23_04:38:00,-26.2287077,27.805112500000007,24.41777887797842,28.0,medium,male,3ce33785e5,vehicular,registration,False,True,True,citation,False,False,False,True,True,True,True,consent,registration,False,medium,67
2400160,2011-06-30_12:23:00,-26.222119999999997,27.80765600000001,22.647029971525168,25.0,tall,female,6f0e6c9ea2,vehicular,moving traffic violation,False,False,True,warning,False,False,False,True,True,False,True,consent,moving traffic violation,False,medium,66
2561015,2015-07-22_04:47:00,-26.602446399999998,27.769506700000008,26.398451058860307,63.0,short,female,82f2e31c2b,vehicular,moving traffic violation,False,False,True,warning,False,False,False,False,True,False,True,plain view,moving traffic violation,False,medium,68
418639,2016-01-14_05:18:00,-26.271142399999995,27.809459500000003,23.046046474387374,25.0,tall,male,3ce33785e5,vehicular,moving traffic violation,True,False,True,arrest,False,False,False,True,True,True,True,consent,moving traffic violation,False,medium,78
340851,2010-11-23_11:39:00,-26.251000499999996,27.77487459999999,24.64267719506143,38.0,short,male,9d1e57a193,vehicular,moving traffic violation,False,False,True,warning,False,False,False,False,True,False,True,consent,moving traffic violation,False,medium,64
2970184,2011-09-21_00:01:00,-26.602446399999998,27.769506700000008,21.003861676126057,25.0,medium,male,6f0e6c9ea2,vehicular,moving traffic violation,True,False,False,arrest,True,True,False,True,True,True,True,probable cause,moving traffic violation,False,medium,86
295296,2010-11-19_09:52:00,-26.251000499999996,27.77487459999999,22.221078558616362,43.0,medium,male,9d1e57a193,vehicular,moving traffic violation,False,False,True,warning,False,False,False,True,True,True,True,consent,moving traffic violation,False,medium,61
2497203,2012-07-14_22:51:00,-26.251000499999996,27.77487459999999,28.810351046132418,27.0,tall,female,82f2e31c2b,vehicular,vehicle equipment violation,False,False,True,warning,False,False,False,False,True,False,True,plain view,vehicle equipment violation,False,medium,56
596570,2011-12-20_10:32:00,-26.251000499999996,27.77487459999999,25.379952178525222,30.0,tall,male,01aa59bb70,vehicular,moving traffic violation,False,False,True,warning,False,False,False,True,True,False,True,consent,moving traffic violation,False,medium,69
128091,2010-10-27_13:47:00,-26.251000499999996,27.77487459999999,25.402177915718514,33.0,short,male,01aa59bb70,vehicular,moving traffic violation,False,False,True,warning,False,False,False,False,True,True,True,consent,moving traffic violation,False,medium,69
2824044,2010-08-30_09:30:00,-26.251000499999996,27.77487459999999,24.39753944828899,18.0,short,male,9d1e57a193,vehicular,vehicle equipment violation,False,False,True,warning,False,False,False,False,True,False,True,consent,vehicle equipment violation,False,medium,68
386465,2010-11-03_13:10:00,-26.251000499999996,27.77487459999999,26.281989480669505,26.0,short,male,9d1e57a193,vehicular,vehicle equipment violation,False,False,True,warning,False,False,False,True,True,True,True,consent,vehicle equipment violation,False,medium,71
434773,2010-01-16_00:29:00,-26.2555441,27.809051600000004,27.22430795741664,31.0,tall,female,2b7a7efb70,vehicular,moving traffic violation,False,False,True,warning,False,False,False,False,True,False,True,consent,moving traffic violation,False,medium,76
1556186,2015-03-12_21:39:00,-26.210069599999997,27.811517100000003,20.958471000616647,34.0,tall,male,3ce33785e5,vehicular,vehicle equipment violation,False,False,True,warning,False,False,False,True,True,False,True,consent,vehicle equipment violation,False,medium,82
1933205,2010-04-29_10:20:00,-26.251000499999996,27.77487459999999,41.780247366810244,29.0,short,male,9d1e57a193,vehicular,moving traffic violation,False,False,True,warning,False,False,False,True,True,True,True,consent,moving traffic violation,False,medium,63
1891355,2013-04-23_23:52:00,-26.26767929999999,27.78726259999999,20.88875127698119,39.0,tall,male,3ce33785e5,vehicular,registration,False,False,True,warning,False,False,False,True,True,True,True,consent,registration,False,medium,73
2431490,2011-06-06_14:42:00,-26.251000499999996,27.77487459999999,20.56581630337981,31.0,tall,male,01aa59bb70,vehicular,moving traffic violation,False,False,True,warning,False,False,False,True,True,False,True,consent,moving traffic violation,False,medium,64
1887474,2016-04-22_04:27:00,-26.230218099999995,27.80849519999998,35.39769386320789,31.0,medium,male,3ce33785e5,vehicular,moving traffic violation,False,True,True,citation,True,True,False,True,True,True,True,consent,moving traffic violation,False,medium,89
2300642,2010-06-18_15:26:00,-26.251000499999996,27.77487459999999,25.51011539579693,27.0,medium,male,01aa59bb70,vehicular,moving traffic violation,False,False,True,warning,True,True,False,False,True,True,True,consent,moving traffic violation,False,medium,95
449094,2016-01-16_19:49:00,-26.2417206,27.84896080000003,33.75257069251282,34.0,tall,female,82f2e31c2b,vehicular,moving traffic violation,False,False,True,warning,False,False,False,False,True,False,True,plain view,moving traffic violation,True,medium,59
3046301,2012-09-03_23:10:00,-26.2504738,27.77637790000003,19.895616157941006,27.0,medium,male,6f0e6c9ea2,vehicular,vehicle equipment violation,True,False,False,arrest,False,False,False,False,True,True,True,other,vehicle equipment violation,False,medium,65
1325044,2015-02-11_05:20:00,-26.251000499999996,27.77487459999999,18.555936287322844,34.0,tall,male,82f2e31c2b,vehicular,moving traffic violation,False,False,True,warning,False,False,False,False,True,False,True,plain view,moving traffic violation,False,medium,49
